SegmentedFilename,FishDetected,ScaleDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio
2024-05-28_09_49_33_(13202)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.032327586206896554,36.0,30.0,0.2857142857142857,1.0453563714902807,0.09539388020833334
2024-05-28_09_50_17_(13203)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.032188841201716736,33.0,38.0,0.21428571428571427,1.0311804008908685,0.1200732421875
2024-05-28_09_50_17_(13203)_sardine_input_(1).png,yes,yes,13.0,3.0,14.0,15.0,1.0,0.032188841201716736,33.0,31.0,0.23076923076923078,1.0346420323325636,0.10028157552083333
2024-05-28_09_50_17_(13203)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.032188841201716736,34.0,43.0,0.21428571428571427,1.0327510917030567,0.138017578125
2024-05-28_09_51_43_(13204)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.032327586206896554,34.0,37.0,0.2,1.0237068965517242,0.11720052083333334
2024-05-28_09_51_43_(13204)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.032327586206896554,32.0,24.0,0.23076923076923078,1.0270935960591132,0.07734212239583334
2024-05-28_09_51_43_(13204)_sardine_input_(2).png,yes,yes,14.0,2.0,14.0,15.0,2.0,0.032327586206896554,32.0,29.0,0.14285714285714285,1.0180995475113122,0.09250325520833333
2024-05-28_09_52_08_(13205)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.032467532467532464,34.0,37.0,0.2857142857142857,1.0350109409190371,0.1160009765625
2024-05-28_09_52_08_(13205)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.032467532467532464,32.0,35.0,0.21428571428571427,1.0254041570438799,0.11083333333333334
2024-05-28_09_52_08_(13205)_sardine_input_(2).png,yes,yes,13.0,3.0,13.0,15.0,1.0,0.032467532467532464,30.0,33.0,0.23076923076923078,1.027027027027027,0.10456217447916667
2024-05-28_09_52_45_(13206)_sardine_input_(0).png,yes,yes,13.0,3.0,14.0,15.0,2.0,0.031578947368421054,31.0,34.0,0.23076923076923078,1.0299539170506913,0.11190755208333333
2024-05-28_09_52_45_(13206)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031578947368421054,33.0,32.0,0.21428571428571427,1.0198237885462555,0.10504069010416667
2024-05-28_09_52_45_(13206)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031578947368421054,34.0,31.0,0.21428571428571427,1.0224719101123596,0.10120279947916666
2024-05-28_09_52_45_(13206)_sardine_input_(3).png,yes,yes,3.0,2.0,4.0,15.0,2.0,0.031578947368421054,10.0,6.0,0.6666666666666666,1.368421052631579,0.019734700520833332
2024-05-28_09_53_00_(13207)_sardine_input_(0).png,yes,yes,13.0,3.0,14.0,15.0,1.0,0.031578947368421054,31.0,35.0,0.23076923076923078,1.0299539170506913,0.11497721354166666
2024-05-28_09_53_00_(13207)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.031578947368421054,34.0,37.0,0.2857142857142857,1.0480349344978166,0.122529296875
2024-05-28_09_53_00_(13207)_sardine_input_(2).png,yes,yes,13.0,3.0,13.0,15.0,1.0,0.031578947368421054,31.0,33.0,0.23076923076923078,1.027906976744186,0.108310546875
2024-05-28_09_53_25_(13208)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031315240083507306,33.0,35.0,0.21428571428571427,1.0301724137931034,0.11914388020833333
2024-05-28_09_53_25_(13208)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.031315240083507306,30.0,34.0,0.23076923076923078,1.0310262529832936,0.1147119140625
2024-05-28_09_53_25_(13208)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.031315240083507306,34.0,38.0,0.21428571428571427,1.025531914893617,0.12652018229166667
2024-05-28_09_53_49_(13209)_sardine_input_(0).png,yes,yes,13.0,3.0,14.0,15.0,2.0,0.031914893617021274,32.0,33.0,0.23076923076923078,1.0396270396270397,0.1079443359375
2024-05-28_09_53_49_(13209)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031914893617021274,32.0,36.0,0.21428571428571427,1.0247747747747749,0.11605143229166667
2024-05-28_09_53_49_(13209)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031914893617021274,33.0,35.0,0.21428571428571427,1.024175824175824,0.11246907552083334
2024-05-28_09_54_21_(13210)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.031446540880503145,33.0,41.0,0.21428571428571427,1.0352422907488987,0.1373388671875
2024-05-28_09_54_21_(13210)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031446540880503145,34.0,43.0,0.2,1.033402922755741,0.14318359375
2024-05-28_09_54_21_(13210)_sardine_input_(2).png,yes,yes,12.0,2.0,13.0,15.0,1.0,0.031446540880503145,30.0,28.0,0.16666666666666666,1.0242130750605327,0.09334798177083334
2024-05-28_09_55_50_(13211)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03205128205128205,36.0,40.0,0.2,1.0251046025104602,0.12980631510416665
2024-05-28_09_55_50_(13211)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03205128205128205,36.0,35.0,0.2,1.025,0.1123291015625
2024-05-28_09_55_50_(13211)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.03205128205128205,34.0,26.0,0.21428571428571427,1.0251716247139588,0.08259928385416666
2024-05-28_09_56_05_(13212)_sardine_input_(0).png,yes,yes,12.0,3.0,13.0,15.0,1.0,0.031512605042016806,30.0,29.0,0.25,1.0439024390243903,0.09585774739583333
2024-05-28_09_56_05_(13212)_sardine_input_(1).png,yes,yes,14.0,4.0,14.0,15.0,1.0,0.031512605042016806,33.0,41.0,0.2857142857142857,1.0492170022371365,0.13731608072916668
2024-05-28_09_56_05_(13212)_sardine_input_(2).png,yes,yes,12.0,3.0,13.0,15.0,1.0,0.031512605042016806,29.0,34.0,0.25,1.0343137254901962,0.11263509114583334
2024-05-28_09_56_27_(13213)_sardine_input_(0).png,yes,yes,13.0,3.0,13.0,15.0,1.0,0.031446540880503145,31.0,29.0,0.23076923076923078,1.0352112676056338,0.09670247395833333
2024-05-28_09_56_27_(13213)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,36.0,43.0,0.26666666666666666,1.0502092050209204,0.14281901041666667
2024-05-28_09_56_27_(13213)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.031446540880503145,33.0,36.0,0.2857142857142857,1.0385438972162742,0.12039225260416667
2024-05-28_09_57_19_(13214)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031315240083507306,35.0,30.0,0.21428571428571427,1.031111111111111,0.10005696614583333
2024-05-28_09_57_19_(13214)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031315240083507306,37.0,36.0,0.2,1.0271398747390397,0.12241536458333334
2024-05-28_09_57_19_(13214)_sardine_input_(2).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.031315240083507306,33.0,28.0,0.23076923076923078,1.0275862068965518,0.09394694010416667
2024-05-28_09_57_51_(13215)_sardine_input_(0).png,yes,yes,13.0,3.0,14.0,15.0,1.0,0.031446540880503145,33.0,30.0,0.23076923076923078,1.0317460317460319,0.10026204427083334
2024-05-28_09_57_51_(13215)_sardine_input_(1).png,yes,yes,12.0,3.0,12.0,15.0,1.0,0.031446540880503145,29.0,24.0,0.25,1.0333333333333334,0.08181966145833333
2024-05-28_09_57_51_(13215)_sardine_input_(2).png,yes,yes,12.0,3.0,12.0,15.0,1.0,0.031446540880503145,29.0,27.0,0.25,1.0279898218829517,0.09108235677083333
2024-06-04_10_34_27_(13446)_sardine_input_(0).png,yes,yes,15.0,5.0,16.0,15.0,1.0,0.03253796095444685,37.0,44.0,0.3333333333333333,1.0563674321503131,0.13602864583333332
2024-06-04_10_34_27_(13446)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.03253796095444685,35.0,33.0,0.21428571428571427,1.0335570469798658,0.10243815104166666
2024-06-04_10_34_27_(13446)_sardine_input_(2).png,yes,yes,13.0,3.0,14.0,15.0,1.0,0.03253796095444685,32.0,28.0,0.23076923076923078,1.0304449648711944,0.08753743489583334
2024-06-04_10_34_41_(13447)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,45.0,0.2,1.033402922755741,0.15027018229166667
2024-06-04_10_34_41_(13447)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.031446540880503145,34.0,39.0,0.21428571428571427,1.029598308668076,0.13082356770833334
2024-06-04_10_34_41_(13447)_sardine_input_(2).png,yes,yes,13.0,3.0,14.0,15.0,2.0,0.031446540880503145,32.0,28.0,0.23076923076923078,1.0227272727272727,0.0951318359375
2024-06-04_10_34_54_(13448)_sardine_input_(0).png,yes,yes,12.0,3.0,12.0,15.0,2.0,0.0334075723830735,29.0,31.0,0.25,1.0375335120643432,0.09181966145833333
2024-06-04_10_34_54_(13448)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,2.0,0.0334075723830735,37.0,40.0,0.26666666666666666,1.0361702127659576,0.11727213541666667
2024-06-04_10_34_54_(13448)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.0334075723830735,34.0,34.0,0.2,1.0288248337028825,0.10158040364583333
2024-06-04_10_35_19_(13449)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031446540880503145,32.0,36.0,0.21428571428571427,1.0288248337028825,0.12097493489583333
2024-06-04_10_35_19_(13449)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031446540880503145,32.0,39.0,0.21428571428571427,1.0379464285714286,0.130615234375
2024-06-04_10_35_19_(13449)_sardine_input_(2).png,yes,yes,12.0,3.0,13.0,15.0,2.0,0.031446540880503145,29.0,34.0,0.25,1.0372208436724566,0.11325032552083333
2024-06-04_10_35_38_(13450)_sardine_input_(0).png,yes,yes,14.0,4.0,14.0,15.0,2.0,0.03138075313807531,33.0,46.0,0.2857142857142857,1.0402684563758389,0.15251302083333335
2024-06-04_10_35_38_(13450)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.03138075313807531,31.0,34.0,0.23076923076923078,1.027906976744186,0.11388346354166666
2024-06-04_10_35_38_(13450)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,34.0,40.0,0.2,1.0250521920668059,0.13508138020833332
2024-06-04_10_35_53_(13451)_sardine_input_(0).png,yes,yes,15.0,5.0,15.0,15.0,2.0,0.031446540880503145,36.0,42.0,0.3333333333333333,1.0543933054393306,0.1397265625
2024-06-04_10_35_53_(13451)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.031446540880503145,33.0,30.0,0.23076923076923078,1.0253456221198156,0.09906087239583333
2024-06-04_10_35_53_(13451)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,38.0,0.2,1.0271398747390397,0.12721028645833332
2024-06-04_10_36_13_(13452)_sardine_input_(0).png,yes,yes,13.0,3.0,13.0,15.0,1.0,0.031315240083507306,31.0,30.0,0.23076923076923078,1.0323325635103926,0.10208658854166666
2024-06-04_10_36_13_(13452)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.031315240083507306,34.0,39.0,0.2,1.0250521920668059,0.13033528645833334
2024-06-04_10_36_13_(13452)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.031315240083507306,34.0,34.0,0.21428571428571427,1.0232558139534884,0.11555501302083333
2024-07-16_11_00_48_(13739)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,3.0,0.03464203233256351,35.0,47.0,0.26666666666666666,1.0316027088036117,0.12803548177083332
2024-07-16_11_00_48_(13739)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,3.0,0.03464203233256351,36.0,48.0,0.26666666666666666,1.0444444444444445,0.13097819010416667
2024-07-16_11_00_48_(13739)_sardine_input_(2).png,yes,yes,12.0,3.0,12.0,15.0,3.0,0.03464203233256351,30.0,36.0,0.25,1.0420168067226891,0.1002783203125
2024-07-16_11_01_12_(13740)_sardine_input_(0).png,yes,yes,13.0,4.0,14.0,15.0,2.0,0.03289473684210526,31.0,35.0,0.3076923076923077,1.0563725490196079,0.1077392578125
2024-07-16_11_01_12_(13740)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.03289473684210526,29.0,29.0,0.23076923076923078,1.0277078085642317,0.09013346354166667
2024-07-16_11_01_12_(13740)_sardine_input_(2).png,yes,yes,15.0,3.0,16.0,15.0,2.0,0.03289473684210526,36.0,40.0,0.2,1.0292887029288702,0.1229638671875
2024-07-16_11_09_49_(13745)_sardine_input.jpeg,yes,no,,,,,,,,,,,
2024-07-30_09_56_55_(13905)_sardine_input.jpeg,yes,no,,,,,,,,,,,
2024-07-30_09_57_24_(13906)_sardine_input_(0).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.033783783783783786,37.0,34.0,0.2,1.027956989247312,0.097587890625
2024-07-30_09_57_24_(13906)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.033783783783783786,37.0,33.0,0.2,1.0224719101123596,0.09547688802083333
2024-07-30_09_57_24_(13906)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.033783783783783786,38.0,33.0,0.2,1.0224719101123596,0.09442057291666667
2024-07-30_09_57_45_(13907)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.031512605042016806,33.0,41.0,0.2857142857142857,1.0369565217391303,0.1373974609375
2024-07-30_09_57_45_(13907)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031512605042016806,33.0,37.0,0.21428571428571427,1.028322440087146,0.12355631510416666
2024-07-30_09_57_45_(13907)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031512605042016806,34.0,31.0,0.21428571428571427,1.024175824175824,0.10284016927083334
2024-07-30_09_58_06_(13908)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.031512605042016806,34.0,42.0,0.21428571428571427,1.0315789473684212,0.13877604166666666
2024-07-30_09_58_06_(13908)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.031512605042016806,32.0,40.0,0.21428571428571427,1.030701754385965,0.13193033854166666
2024-07-30_09_58_06_(13908)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.031512605042016806,34.0,32.0,0.21428571428571427,1.0269662921348315,0.10674967447916667
2024-07-30_09_58_24_(13909)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031512605042016806,37.0,39.0,0.2,1.0292275574112735,0.12992350260416666
2024-07-30_09_58_24_(13909)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.031512605042016806,36.0,35.0,0.21428571428571427,1.0281385281385282,0.11679361979166666
2024-07-30_09_58_24_(13909)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.031512605042016806,34.0,40.0,0.21428571428571427,1.029535864978903,0.1323388671875
2024-07-30_09_58_47_(13910)_sardine_input_(0).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03275109170305677,34.0,38.0,0.21428571428571427,1.0334821428571428,0.1159130859375
2024-07-30_09_58_47_(13910)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03275109170305677,34.0,35.0,0.21428571428571427,1.0269662921348315,0.10857747395833334
2024-07-30_09_58_47_(13910)_sardine_input_(2).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03275109170305677,36.0,34.0,0.21428571428571427,1.0220264317180616,0.10339680989583333
2024-07-30_09_59_08_(13911)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.032467532467532464,37.0,34.0,0.2,1.0255863539445629,0.10589192708333334
2024-07-30_09_59_08_(13911)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.032467532467532464,32.0,35.0,0.21428571428571427,1.0296803652968036,0.110869140625
2024-07-30_09_59_08_(13911)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.032467532467532464,33.0,41.0,0.21428571428571427,1.0289532293986636,0.12774088541666667
2024-07-30_10_07_06_(13912)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031446540880503145,36.0,53.0,0.26666666666666666,1.0438413361169103,0.1774365234375
2024-07-30_10_07_06_(13912)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,35.0,43.0,0.2,1.0271398747390397,0.1416748046875
2024-07-30_10_07_06_(13912)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031446540880503145,34.0,44.0,0.2,1.0313152400835073,0.14758138020833333
2024-07-30_10_07_22_(13913)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.031982942430703626,36.0,44.0,0.2,1.0292275574112735,0.14048502604166666
2024-07-30_10_07_22_(13913)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,2.0,0.031982942430703626,30.0,29.0,0.23076923076923078,1.0317073170731708,0.0952197265625
2024-07-30_10_07_22_(13913)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.031982942430703626,36.0,39.0,0.26666666666666666,1.0356394129979036,0.12605143229166665
2024-07-30_10_07_37_(13914)_sardine_input_(0).png,yes,yes,13.0,3.0,14.0,15.0,1.0,0.033185840707964605,32.0,35.0,0.23076923076923078,1.0285714285714285,0.1056298828125
2024-07-30_10_07_37_(13914)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.033185840707964605,32.0,37.0,0.21428571428571427,1.0307328605200945,0.110654296875
2024-07-30_10_07_37_(13914)_sardine_input_(2).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.033185840707964605,37.0,53.0,0.26666666666666666,1.0354906054279749,0.15717936197916665
2024-07-30_10_07_53_(13915)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03282275711159737,34.0,34.0,0.21428571428571427,1.0247747747747749,0.1037158203125
2024-07-30_10_07_53_(13915)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,2.0,0.03282275711159737,35.0,35.0,0.21428571428571427,1.0222222222222221,0.10832194010416667
2024-07-30_10_07_53_(13915)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03282275711159737,33.0,36.0,0.21428571428571427,1.0316027088036117,0.10971028645833333
2024-07-30_10_08_09_(13916)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,38.0,0.2,1.0251046025104602,0.1286962890625
2024-07-30_10_08_09_(13916)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,1.0,0.03138075313807531,31.0,34.0,0.23076923076923078,1.0328638497652582,0.114375
2024-07-30_10_08_09_(13916)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,34.0,45.0,0.2,1.033402922755741,0.15077311197916668
2024-07-30_10_08_26_(13917)_sardine_input_(0).png,yes,yes,8.0,2.0,8.0,15.0,2.0,0.03138075313807531,19.0,14.0,0.25,1.0407407407407407,0.047687174479166664
2024-07-30_10_08_26_(13917)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0376569037656904,0.16680501302083334
2024-07-30_10_08_26_(13917)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03138075313807531,32.0,35.0,0.21428571428571427,1.02863436123348,0.11851725260416666
2024-07-30_10_08_26_(13917)_sardine_input_(3).png,yes,yes,14.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,51.0,0.2857142857142857,1.044776119402985,0.16915690104166667
2024-07-30_10_08_43_(13918)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.031315240083507306,34.0,46.0,0.2857142857142857,1.0378947368421052,0.1534326171875
2024-07-30_10_08_43_(13918)_sardine_input_(1).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.031315240083507306,33.0,33.0,0.2857142857142857,1.0367170626349893,0.10984049479166667
2024-07-30_10_08_43_(13918)_sardine_input_(2).png,yes,yes,12.0,3.0,13.0,15.0,1.0,0.031315240083507306,30.0,26.0,0.25,1.0268948655256724,0.08778157552083334
2024-08-13_11_38_40_(14142)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.031982942430703626,33.0,40.0,0.21428571428571427,1.031111111111111,0.12858723958333335
2024-08-13_11_38_40_(14142)_sardine_input_(1).png,yes,yes,13.0,3.0,13.0,15.0,1.0,0.031982942430703626,31.0,37.0,0.23076923076923078,1.0332541567695963,0.1178515625
2024-08-13_11_38_40_(14142)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031982942430703626,36.0,52.0,0.26666666666666666,1.0375782881002087,0.1680126953125
2024-08-13_11_39_12_(14143)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03253796095444685,35.0,49.0,0.26666666666666666,1.041036717062635,0.15236328125
2024-08-13_11_39_12_(14143)_sardine_input_(1).png,yes,yes,15.0,4.0,16.0,15.0,2.0,0.03253796095444685,36.0,47.0,0.26666666666666666,1.0333333333333334,0.14668294270833335
2024-08-13_11_39_12_(14143)_sardine_input_(2).png,yes,yes,14.0,3.0,14.0,15.0,2.0,0.03253796095444685,33.0,32.0,0.21428571428571427,1.0227272727272727,0.100751953125
2024-08-13_11_39_32_(14144)_sardine_input_(0).png,yes,yes,14.0,4.0,14.0,15.0,2.0,0.03138075313807531,33.0,33.0,0.2857142857142857,1.0469798657718121,0.11021158854166667
2024-08-13_11_39_32_(14144)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,44.0,0.26666666666666666,1.033402922755741,0.1480126953125
2024-08-13_11_39_32_(14144)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03138075313807531,36.0,45.0,0.2,1.033402922755741,0.15056803385416667
2024-08-13_11_39_45_(14145)_sardine_input_(0).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.03138075313807531,33.0,36.0,0.21428571428571427,1.0326086956521738,0.1204736328125
2024-08-13_11_39_45_(14145)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.03138075313807531,33.0,37.0,0.21428571428571427,1.025695931477516,0.12247884114583334
2024-08-13_11_39_45_(14145)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,47.0,0.26666666666666666,1.0396659707724425,0.15820149739583333
2024-08-13_11_39_58_(14146)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,35.0,39.0,0.26666666666666666,1.0417536534446765,0.130234375
2024-08-13_11_39_58_(14146)_sardine_input_(1).png,yes,yes,13.0,3.0,14.0,15.0,2.0,0.03138075313807531,33.0,31.0,0.23076923076923078,1.0292134831460673,0.10388346354166667
2024-08-13_11_39_58_(14146)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,44.0,0.26666666666666666,1.0376569037656904,0.14863606770833335
2024-10-22_09_35_26_(14397)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,3.0,0.032119914346895075,35.0,49.0,0.26666666666666666,1.0340425531914894,0.1571142578125
2024-10-22_09_35_26_(14397)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,3.0,0.032119914346895075,36.0,43.0,0.2,1.0313152400835073,0.13727701822916666
2024-10-22_09_35_26_(14397)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,3.0,0.032119914346895075,36.0,41.0,0.2,1.0250521920668059,0.12953287760416668
2024-10-22_09_35_50_(14398)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.032679738562091505,34.0,41.0,0.2,1.0281385281385282,0.1277685546875
2024-10-22_09_35_50_(14398)_sardine_input_(1).png,yes,yes,15.0,3.0,16.0,15.0,1.0,0.032679738562091505,36.0,39.0,0.2,1.0250521920668059,0.11909342447916667
2024-10-22_09_35_50_(14398)_sardine_input_(2).png,yes,yes,15.0,4.0,16.0,15.0,1.0,0.032679738562091505,35.0,44.0,0.26666666666666666,1.0314465408805031,0.13649251302083334
2024-10-22_09_36_06_(14399)_sardine_input_(0).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.031315240083507306,35.0,45.0,0.2857142857142857,1.0355648535564854,0.15230305989583334
2024-10-22_09_36_06_(14399)_sardine_input_(1).png,yes,yes,14.0,3.0,14.0,15.0,1.0,0.031315240083507306,33.0,35.0,0.21428571428571427,1.0311804008908685,0.11711751302083333
2024-10-22_09_36_06_(14399)_sardine_input_(2).png,yes,yes,14.0,4.0,15.0,15.0,1.0,0.031315240083507306,34.0,36.0,0.2857142857142857,1.0382978723404255,0.11953287760416667
2024-10-22_09_36_24_(14400)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.03138075313807531,35.0,50.0,0.26666666666666666,1.0501043841336117,0.16682779947916668
2024-10-22_09_36_24_(14400)_sardine_input_(1).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,43.0,0.2,1.0334728033472804,0.14341959635416668
2024-10-22_09_36_24_(14400)_sardine_input_(2).png,yes,yes,15.0,3.0,15.0,15.0,1.0,0.03138075313807531,35.0,44.0,0.2,1.0334728033472804,0.14693033854166668
2024-10-22_09_36_42_(14401)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,49.0,0.26666666666666666,1.0376569037656904,0.16428873697916666
2024-10-22_09_36_42_(14401)_sardine_input_(1).png,yes,yes,14.0,3.0,15.0,15.0,1.0,0.031446540880503145,34.0,46.0,0.21428571428571427,1.0337552742616034,0.1530908203125
2024-10-22_09_36_42_(14401)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,1.0,0.031446540880503145,35.0,48.0,0.26666666666666666,1.0354906054279749,0.15806803385416668
2024-10-22_10_32_44_(14417)_sardine_input_(0).png,yes,yes,15.0,3.0,15.0,15.0,2.0,0.03177966101694915,36.0,48.0,0.2,1.0313807531380754,0.1564306640625
2024-10-22_10_32_44_(14417)_sardine_input_(1).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03177966101694915,35.0,48.0,0.26666666666666666,1.033402922755741,0.1556103515625
2024-10-22_10_32_44_(14417)_sardine_input_(2).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03177966101694915,37.0,56.0,0.26666666666666666,1.0417536534446765,0.18103841145833333
2024-10-22_10_33_13_(14418)_sardine_input_(0).png,yes,yes,15.0,4.0,15.0,15.0,2.0,0.03138075313807531,36.0,47.0,0.26666666666666666,1.0355648535564854,0.15666341145833335
