FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
15.0,3.0,16.0,15.0,2.0,0.024630541871921183,36.0,39.0,0.2,1.0266457680250785,0.21444986979166666,2024-12-26_09:32:41_(18189)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.02358490566037736,34.0,41.0,0.2,1.028125,0.24117838541666667,2024-12-26_09:32:49_(18190)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.02358490566037736,34.0,38.0,0.2,1.0234741784037558,0.22406575520833333,2024-12-26_09:32:49_(18190)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:32:56_(18191)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:33:05_(18192)_sardine_input.jpeg,yes,no
15.0,3.0,15.0,15.0,1.0,0.023622047244094488,35.0,37.0,0.2,1.0250391236306728,0.217333984375,2024-12-26_09:33:14_(18193)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,1.0,0.023622047244094488,36.0,41.0,0.2,1.0328125,0.24336100260416665,2024-12-26_09:33:14_(18193)_sardine_input_(1).png,yes,yes
15.0,4.0,15.0,15.0,2.0,0.024,37.0,45.0,0.26666666666666666,1.0407523510971788,0.25744466145833333,2024-12-26_09:33:23_(18194)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.024,35.0,44.0,0.2,1.031347962382445,0.251015625,2024-12-26_09:33:23_(18194)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:33:30_(18195)_sardine_input.jpeg,yes,no
15.0,4.0,15.0,15.0,2.0,0.024115755627009645,35.0,41.0,0.26666666666666666,1.0345911949685536,0.230009765625,2024-12-26_09:33:37_(18196)_sardine_input_(0).png,yes,yes
14.0,3.0,15.0,15.0,2.0,0.024115755627009645,33.0,40.0,0.21428571428571427,1.0273752012882447,0.22878255208333334,2024-12-26_09:33:37_(18196)_sardine_input_(1).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.023622047244094488,36.0,39.0,0.2,1.029733959311424,0.22878092447916668,2024-12-26_09:33:48_(18197)_sardine_input_(0).png,yes,yes
15.0,3.0,15.0,15.0,2.0,0.023622047244094488,34.0,34.0,0.2,1.0203442879499218,0.20405110677083332,2024-12-26_09:33:48_(18197)_sardine_input_(1).png,yes,yes
,,,,,,,,,,,2024-12-26_09:33:59_(18198)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:34:09_(18199)_sardine_input.jpeg,yes,no
,,,,,,,,,,,2024-12-26_09:34:18_(18200)_sardine_input.jpeg,yes,no
