FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,SegmentedFilename,FishDetected,ScaleDetected
19.0,4.0,19.0,15.0,3.0,0.007759958613554061,50.0,52.0,0.21052631578947367,1.0285481239804242,0.12200638888888889,20241226092419483_sardine_good_(1).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008571428571428572,47.0,49.0,0.2222222222222222,1.0323040380047506,0.09354958333333334,20241226092427648_sardine_good_(0).png,yes,yes
20.0,5.0,20.0,15.0,2.0,0.008571428571428572,49.0,52.0,0.25,1.0315699658703072,0.09922201388888889,20241226092427648_sardine_good_(1).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.008640552995391706,47.0,49.0,0.2777777777777778,1.0364298724954462,0.09203958333333333,20241226092445616_sardine_good_(0).png,yes,yes
19.0,3.0,19.0,15.0,2.0,0.008640552995391706,48.0,46.0,0.15789473684210525,1.0183199285075961,0.08563243055555556,20241226092445616_sardine_good_(1).png,yes,yes
17.0,3.0,18.0,15.0,3.0,0.008441193021947102,45.0,42.0,0.17647058823529413,1.0222854433380748,0.08267486111111111,20241226092456432_sardine_good_(0).png,yes,yes
21.0,5.0,21.0,15.0,3.0,0.008441193021947102,53.0,59.0,0.23809523809523808,1.0290836653386455,0.115115625,20241226092456432_sardine_good_(1).png,yes,yes
18.0,5.0,19.0,15.0,2.0,0.007545271629778672,46.0,50.0,0.2777777777777778,1.0385852090032155,0.12257888888888889,20241226092516788_sardine_good_(0).png,yes,yes
18.0,3.0,19.0,15.0,2.0,0.007545271629778672,45.0,51.0,0.16666666666666666,1.0207750699161007,0.12444291666666667,20241226092516788_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007712082262210797,47.0,48.0,0.2222222222222222,1.0329760923330584,0.11290590277777778,20241226092526368_sardine_good_(0).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007712082262210797,49.0,46.0,0.21052631578947367,1.0282981267437226,0.10871604166666667,20241226092526368_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.008291873963515755,46.0,45.0,0.23529411764705882,1.0250115794349235,0.09111993055555556,20241226092539381_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.008291873963515755,46.0,44.0,0.2222222222222222,1.0298507462686568,0.08957479166666667,20241226092539381_sardine_good_(1).png,yes,yes
20.0,5.0,21.0,15.0,2.0,0.007763975155279503,51.0,55.0,0.25,1.032221379833207,0.127438125,20241226092617880_sardine_good_(0).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007763975155279503,48.0,49.0,0.21052631578947367,1.0211155378486056,0.11296201388888889,20241226092617880_sardine_good_(1).png,yes,yes
19.0,4.0,20.0,15.0,3.0,0.007739938080495356,50.0,49.0,0.21052631578947367,1.0232100708103855,0.11522805555555556,20241226092629637_sardine_good_(0).png,yes,yes
19.0,5.0,19.0,15.0,3.0,0.007739938080495356,47.0,47.0,0.2631578947368421,1.0466153222537495,0.1111575,20241226092629637_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007389162561576354,46.0,45.0,0.2222222222222222,1.0312623664424219,0.11605006944444445,20241226092647901_sardine_good_(0).png,yes,yes
19.0,5.0,19.0,15.0,2.0,0.007389162561576354,49.0,51.0,0.2631578947368421,1.0354664610639939,0.13104826388888888,20241226092647901_sardine_good_(1).png,yes,yes
20.0,5.0,20.0,15.0,2.0,0.008287292817679558,50.0,53.0,0.25,1.0400992145514676,0.10892756944444444,20241226092706881_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.008287292817679558,45.0,41.0,0.2222222222222222,1.027014652014652,0.08493006944444445,20241226092706881_sardine_good_(1).png,yes,yes
19.0,4.0,19.0,15.0,2.0,0.007836990595611285,50.0,50.0,0.21052631578947367,1.0226904376012966,0.11493645833333334,20241226092726599_sardine_good_(0).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007836990595611285,44.0,38.0,0.17647058823529413,1.0168589174800355,0.08668451388888888,20241226092726599_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007894736842105263,41.0,39.0,0.17647058823529413,1.0196436729100045,0.08877131944444444,20241226092747469_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007894736842105263,46.0,49.0,0.2222222222222222,1.0309493935591802,0.11063590277777778,20241226092747469_sardine_good_(1).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007961783439490446,47.0,48.0,0.2222222222222222,1.0265822784810126,0.10732208333333333,20241226092756939_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007961783439490446,49.0,50.0,0.2222222222222222,1.0231189575451871,0.11122680555555556,20241226092756939_sardine_good_(1).png,yes,yes
17.0,3.0,17.0,15.0,2.0,0.007894736842105263,41.0,39.0,0.17647058823529413,1.0196436729100045,0.08877131944444444,20241226092814151_sardine_good_(0).png,yes,yes
18.0,4.0,19.0,15.0,2.0,0.007894736842105263,46.0,49.0,0.2222222222222222,1.0309493935591802,0.11063590277777778,20241226092814151_sardine_good_(1).png,yes,yes
17.0,4.0,18.0,15.0,2.0,0.007982969664715274,43.0,49.0,0.23529411764705882,1.0257104194857916,0.10812,20241226092835338_sardine_good_(0).png,yes,yes
18.0,4.0,18.0,15.0,2.0,0.007982969664715274,44.0,46.0,0.2222222222222222,1.0272527472527473,0.10057256944444444,20241226092835338_sardine_good_(1).png,yes,yes
18.0,3.0,18.0,15.0,2.0,0.00823271130625686,45.0,47.0,0.16666666666666666,1.0204731574158326,0.09822770833333333,20241226092844758_sardine_good_(0).png,yes,yes
