SegmentedFilename,FishDetected,FishHeight(cm),FishWidth(cm),FishDiagonal(cm),ScaleDiagonal(cm),ScaleWidth(cm),OnePixelValue,Circumference(cm),Area(cm),AspectRatio,DiagonalToHeightRatio,AreaRatio,ScaleDetected
20240917092519633_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.005006675567423231,46.0,42.0,0.23529411764705882,1.0273513815238626,0.23553972222222222,yes
20240917092534152_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.005341880341880342,42.0,44.0,0.1875,1.02437480215258,0.21718861111111112,yes
20240917092548063_sardine_good_(0).png,yes,20.0,4.0,20.0,15.0,2.0,0.005641218503196691,48.0,55.0,0.2,1.0272089761570828,0.2425575,yes
20240917092601036_sardine_good_(0).png,yes,20.0,3.0,21.0,15.0,1.0,0.005574136008918618,52.0,53.0,0.15,1.0175298804780877,0.23775125,yes
20240917092613465_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.005355230274901821,46.0,44.0,0.2222222222222222,1.0274741506646972,0.21633055555555555,yes
20240917092627697_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.0060435132957292505,44.0,46.0,0.17647058823529413,1.0232235701906411,0.17859555555555556,yes
20240917092639248_sardine_good_(0).png,yes,19.0,6.0,20.0,15.0,1.0,0.00648508430609598,47.0,53.0,0.3157894736842105,1.0530973451327434,0.17516659722222222,yes
20240917092651647_sardine_good_(0).png,yes,22.0,5.0,23.0,15.0,2.0,0.005850234009360375,56.0,61.0,0.22727272727272727,1.0280884265279584,0.24969229166666668,yes
20240917092703416_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.0058388478007006615,44.0,49.0,0.23529411764705882,1.0296320416802345,0.2011067361111111,yes
20240917092716497_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.005409304002884962,46.0,47.0,0.23529411764705882,1.0258802287089979,0.22599368055555555,yes
20240917092717445_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.005409304002884962,46.0,47.0,0.23529411764705882,1.0258802287089979,0.22599368055555555,yes
20240917092737211_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.005793742757821553,48.0,48.0,0.16666666666666666,1.0202240199128811,0.20153347222222223,yes
20240917092745648_sardine_good_(0).png,yes,19.0,3.0,19.0,15.0,1.0,0.006366723259762309,47.0,52.0,0.15789473684210525,1.0185185185185186,0.18053729166666665,yes
20240917092757439_sardine_good_(0).png,yes,21.0,4.0,22.0,15.0,1.0,0.006157635467980296,54.0,59.0,0.19047619047619047,1.018109790605546,0.21919645833333334,yes
20240917092819214_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.006124948958758677,46.0,51.0,0.2777777777777778,1.0498349834983498,0.18986118055555556,yes
20240917092827572_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.0054585152838427945,42.0,39.0,0.23529411764705882,1.0281329923273657,0.1862582638888889,yes
20240917092839105_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.005900865460267506,42.0,43.0,0.1875,1.0233368164402648,0.17194638888888888,yes
20240917092850035_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.00589622641509434,47.0,51.0,0.2222222222222222,1.0263659466327828,0.20484375,yes
20240917092859080_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005615874204417821,47.0,54.0,0.2222222222222222,1.0285799345043167,0.23880513888888888,yes
20240917092910030_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.0053898670499461015,45.0,48.0,0.17647058823529413,1.0250152532031727,0.23329840277777777,yes
20240917092919532_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,1.0,0.005889281507656066,49.0,48.0,0.2631578947368421,1.04448507007922,0.19568222222222223,yes
20240917092931818_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,1.0,0.005231949773282177,43.0,40.0,0.25,1.0296846011131726,0.20490333333333333,yes
20240917092943954_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.006195786864931847,42.0,49.0,0.23529411764705882,1.0279469724113222,0.17744930555555555,yes
20240917093004887_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.005787037037037037,45.0,49.0,0.2222222222222222,1.0231982678626663,0.20466138888888888,yes
20240917093019179_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.005615874204417821,43.0,41.0,0.23529411764705882,1.0340586565752128,0.18406986111111112,yes
20240917093031876_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.005978477481068154,44.0,46.0,0.16666666666666666,1.0225091029460442,0.18095756944444444,yes
20240917093043270_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,3.0,0.005841121495327103,47.0,43.0,0.2777777777777778,1.0385212799005903,0.178925625,yes
20240917093051189_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.006067961165048544,50.0,51.0,0.2631578947368421,1.0329704510108864,0.1954136111111111,yes
20240917093103266_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.005782575173477255,45.0,50.0,0.23529411764705882,1.0354953210713134,0.21057840277777778,yes
20240917093111514_sardine_good_(0).png,yes,18.0,6.0,19.0,15.0,2.0,0.005870841487279843,48.0,49.0,0.3333333333333333,1.0540284360189573,0.20018965277777778,yes
20240917093121242_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,2.0,0.00573175391669851,47.0,55.0,0.21052631578947367,1.0332335329341318,0.23251854166666666,yes
20240917093129889_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,3.0,0.006504770164787511,49.0,52.0,0.21052631578947367,1.025727826675694,0.1724873611111111,yes
20240917093142139_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.0059976009596161535,45.0,52.0,0.2222222222222222,1.0241199478487615,0.2045838888888889,yes
20240917093158257_sardine_good_(0).png,yes,20.0,3.0,21.0,15.0,1.0,0.006177924217462933,49.0,53.0,0.15,1.017009847806625,0.19415597222222222,yes
20240917093212644_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.006533101045296167,47.0,44.0,0.2222222222222222,1.0294014700735037,0.14573902777777778,yes
20240917093220758_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.006213753106876553,50.0,59.0,0.21052631578947367,1.0296249606051056,0.21244534722222222,yes
20240917093230829_sardine_good_(0).png,yes,22.0,5.0,22.0,15.0,2.0,0.006412997007268063,56.0,62.0,0.22727272727272727,1.0311862430778198,0.20953972222222222,yes
20240917093239745_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.005889281507656066,46.0,44.0,0.16666666666666666,1.0219097449313277,0.17933694444444445,yes
20240917093251439_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.005907837731390311,43.0,49.0,0.17647058823529413,1.0235411140583555,0.19563388888888888,yes
20240917093303434_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.005541189508681197,44.0,45.0,0.17647058823529413,1.0216517166718218,0.20400222222222222,yes
20240917093315363_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.005784805244890089,42.0,48.0,0.17647058823529413,1.0238250652741514,0.19977520833333334,yes
20240917093338642_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,2.0,0.0059665871121718375,48.0,58.0,0.21052631578947367,1.0296699969724492,0.22835222222222223,yes
20240917093347753_sardine_good_(0).png,yes,19.0,6.0,20.0,15.0,2.0,0.005773672055427252,49.0,51.0,0.3157894736842105,1.0467179183914843,0.21597666666666668,yes
20240917093404434_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,1.0,0.005841121495327103,43.0,47.0,0.17647058823529413,1.0214521452145215,0.19319611111111112,yes
20240917093415689_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.005580357142857143,46.0,49.0,0.2222222222222222,1.023033203709243,0.22110069444444444,yes
20240917093453875_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.005980861244019139,45.0,47.0,0.23529411764705882,1.0286284953395473,0.18426881944444445,yes
20240917093510814_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.00581170089112747,43.0,47.0,0.17647058823529413,1.0228174603174602,0.19443236111111112,yes
20240917093557302_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005403458213256484,47.0,49.0,0.2222222222222222,1.027405247813411,0.23531215277777778,yes
20240917093613827_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.006257822277847309,45.0,53.0,0.2222222222222222,1.0225016545334216,0.18831020833333334,yes
20240917093655457_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.006033789219629927,47.0,52.0,0.21052631578947367,1.028069093152375,0.19985666666666665,yes
20240917093705068_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.005468465184104995,47.0,44.0,0.2222222222222222,1.02803738317757,0.20445458333333333,yes
20240917093713797_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.005866249511145874,44.0,47.0,0.16666666666666666,1.0199613650998067,0.19235256944444445,yes
20240917093724733_sardine_good_(0).png,yes,20.0,3.0,20.0,15.0,1.0,0.005983246908655764,50.0,52.0,0.15,1.0185676392572944,0.20391138888888888,yes
20240917093733204_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.005574136008918618,42.0,43.0,0.1875,1.0219888414834264,0.19266097222222223,yes
20240917093746241_sardine_good_(0).png,yes,19.0,3.0,19.0,15.0,3.0,0.00591016548463357,49.0,47.0,0.15789473684210525,1.0207127627170272,0.18910944444444444,yes
20240917093755275_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.0053533190578158455,43.0,39.0,0.1875,1.0263157894736843,0.19056416666666667,yes
20240917093803683_sardine_good_(0).png,yes,16.0,3.0,16.0,15.0,2.0,0.005259467040673212,40.0,38.0,0.1875,1.0223316912972085,0.19494458333333334,yes
20240917093811749_sardine_good_(0).png,yes,20.0,4.0,20.0,15.0,1.0,0.005520794994479205,49.0,53.0,0.2,1.0232050232050232,0.24521590277777777,yes
20240917093826389_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,3.0,0.005421033610408385,44.0,50.0,0.29411764705882354,1.0405240706886045,0.24058305555555556,yes
20240917095941568_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,1.0,0.004625346901017576,44.0,49.0,0.2222222222222222,1.033628318584071,0.192797875,yes
20240917095951137_sardine_good_(0).png,yes,18.0,3.0,19.0,15.0,2.0,0.00513347022587269,45.0,48.0,0.16666666666666666,1.0199290199290199,0.15329395833333334,yes
20240917100010624_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.00529287226534933,44.0,51.0,0.2222222222222222,1.0220670391061453,0.154144375,yes
20240917100020703_sardine_good_(0).png,yes,19.0,5.0,19.0,15.0,1.0,0.005174197999310107,47.0,52.0,0.2631578947368421,1.0341765339074274,0.16403458333333334,yes
20240917100035978_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.004968532626697582,43.0,48.0,0.2222222222222222,1.0224452072880907,0.16289525,yes
20240917100056813_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,3.0,0.0047984644913627635,45.0,49.0,0.2222222222222222,1.0313561536451528,0.17965075,yes
20240917100116842_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,1.0,0.005298481102084069,46.0,51.0,0.2222222222222222,1.0238230289279637,0.15433425,yes
20240917100124804_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,1.0,0.004555116914667477,40.0,47.0,0.1875,1.0251623376623376,0.18916279166666666,yes
20240917100138284_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.004548211036992117,42.0,49.0,0.25,1.029290993703805,0.19840925,yes
20240917100152526_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.004725897920604915,41.0,49.0,0.23529411764705882,1.0262946069224577,0.18521879166666666,yes
20240917100202066_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.004618226600985222,42.0,49.0,0.16666666666666666,1.021015761821366,0.19383445833333332,yes
20240917100211461_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.004535833081342607,45.0,51.0,0.2222222222222222,1.02675,0.20951275,yes
20240917100222015_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.004757373929590866,41.0,47.0,0.17647058823529413,1.019770237777184,0.17504995833333334,yes
20240917100242262_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,1.0,0.004612546125461255,42.0,46.0,0.23529411764705882,1.027291997880233,0.18145204166666667,yes
20240917100251788_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.004654049022649705,43.0,43.0,0.23529411764705882,1.0266490765171503,0.16729683333333334,yes
20240917100301018_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,1.0,0.004526252263126132,42.0,47.0,0.17647058823529413,1.024504692387904,0.19479233333333335,yes
20240917100310235_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.004623921085080148,46.0,51.0,0.2222222222222222,1.0297872340425531,0.20055154166666667,yes
20240917100323002_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.0043642711667151585,43.0,45.0,0.23529411764705882,1.0304503582395086,0.1975575,yes
20240917100332925_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,3.0,0.004615384615384616,46.0,55.0,0.2222222222222222,1.0303714859437751,0.21559645833333332,yes
20240917100341921_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.004970178926441352,44.0,52.0,0.2777777777777778,1.0396782841823056,0.17876191666666666,yes
20240917100353754_sardine_good_(0).png,yes,16.0,3.0,17.0,15.0,2.0,0.004645401052957572,42.0,46.0,0.1875,1.0261204289249382,0.17862054166666666,yes
20240917100403701_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,2.0,0.004688965301656768,43.0,49.0,0.2222222222222222,1.0244727935433482,0.18839608333333333,yes
20240917100412084_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,1.0,0.0050200803212851405,39.0,37.0,0.2,1.027172195892575,0.12482866666666667,yes
20240917100433194_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,2.0,0.005311614730878187,45.0,46.0,0.16666666666666666,1.0207552608820987,0.13768645833333334,yes
20240917100442541_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.005129958960328317,49.0,50.0,0.21052631578947367,1.029757243539546,0.1613955,yes
20240917100453440_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,1.0,0.004335260115606936,38.0,38.0,0.26666666666666666,1.0391993327773144,0.17225504166666666,yes
20240917100612934_sardine_good_(0).png,yes,17.0,5.0,17.0,15.0,1.0,0.004633920296570899,43.0,40.0,0.29411764705882354,1.0436669378898833,0.1567,yes
20240917100626162_sardine_good_(0).png,yes,15.0,4.0,16.0,15.0,3.0,0.003992547245142401,37.0,41.0,0.26666666666666666,1.0488306347982523,0.21853741666666668,yes
20240917100650266_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,2.0,0.005062436719541006,50.0,55.0,0.21052631578947367,1.0244897959183674,0.18121129166666666,yes
20240917100659021_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,2.0,0.004743833017077799,43.0,47.0,0.29411764705882354,1.053194406361393,0.17593229166666666,yes
20240917100718589_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,3.0,0.0043975373790677225,41.0,46.0,0.23529411764705882,1.0260782347041124,0.19991233333333333,yes
20240917100731158_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.005055611729019211,41.0,45.0,0.23529411764705882,1.0273207990599296,0.148234,yes
20240917100739290_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.004758883248730965,47.0,48.0,0.2222222222222222,1.02264631043257,0.177833,yes
20240917100750663_sardine_good_(0).png,yes,16.0,5.0,17.0,15.0,2.0,0.004613964933866502,42.0,42.0,0.3125,1.0441988950276244,0.167841375,yes
20240917100801256_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.004373177842565598,42.0,47.0,0.23529411764705882,1.0389543823680163,0.208423125,yes
20240917100811591_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.004862236628849271,41.0,44.0,0.17647058823529413,1.0251910557599773,0.15791775,yes
20240917100821550_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,2.0,0.004719949653870359,45.0,49.0,0.2222222222222222,1.027541311967952,0.18399316666666668,yes
20240917100833810_sardine_good_(0).png,yes,17.0,3.0,18.0,15.0,2.0,0.004693366708385482,44.0,48.0,0.17647058823529413,1.0235263018768173,0.18513575,yes
20240917100842347_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,1.0,0.004727387330601954,44.0,52.0,0.23529411764705882,1.0269841269841269,0.19605041666666667,yes
20240917100908449_sardine_good_(0).png,yes,20.0,3.0,21.0,15.0,2.0,0.005204718945176961,51.0,55.0,0.15,1.0177811169546707,0.17222266666666666,yes
20240917100927364_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.004482964734010759,39.0,40.0,0.25,1.0435974773786674,0.166461,yes
20240917100939801_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,1.0,0.0053533190578158455,48.0,56.0,0.21052631578947367,1.0249584026622296,0.16524133333333332,yes
20240917100948649_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,2.0,0.005121201775349949,49.0,54.0,0.2631578947368421,1.0415133998949029,0.172665125,yes
20240917101000966_sardine_good_(0).png,yes,21.0,4.0,21.0,15.0,1.0,0.005658242172764994,49.0,66.0,0.19047619047619047,1.0190246516613075,0.1729805,yes
20240917101039873_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,1.0,0.005488474204171241,49.0,63.0,0.21052631578947367,1.0267454954954955,0.1755155,yes
20240917101039873_sardine_good_(1).png,yes,1.0,1.0,2.0,15.0,1.0,0.005488474204171241,4.0,0.0,1.0,1.316546762589928,0.0025499583333333333,yes
20240917101107373_sardine_good_(0).png,yes,17.0,4.0,17.0,15.0,2.0,0.004591368227731864,43.0,49.0,0.23529411764705882,1.033780160857909,0.19484308333333333,yes
20240917101120470_sardine_good_(0).png,yes,18.0,6.0,19.0,15.0,1.0,0.0046497210167389955,47.0,49.0,0.3333333333333333,1.0515204825332998,0.19147195833333333,yes
20240917101136515_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.004876462938881665,47.0,45.0,0.2777777777777778,1.0405263157894737,0.15892395833333334,yes
20240917101156940_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.004815409309791332,45.0,49.0,0.2777777777777778,1.0392978779145927,0.1791935,yes
20240917101214923_sardine_good_(0).png,yes,17.0,6.0,18.0,15.0,3.0,0.004728877679697352,45.0,52.0,0.35294117647058826,1.0637556924725422,0.19433166666666668,yes
20240917101225130_sardine_good_(0).png,yes,19.0,4.0,19.0,15.0,3.0,0.0048575129533678756,47.0,57.0,0.21052631578947367,1.0250375563345018,0.20204379166666667,yes
20240917101243202_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.004468275245755138,42.0,49.0,0.23529411764705882,1.0255063765941486,0.20592520833333333,yes
20240917101256872_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,3.0,0.004714016341923318,45.0,53.0,0.2222222222222222,1.0366013071895426,0.2009255,yes
20240917101311284_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,1.0,0.004534461910519952,42.0,43.0,0.29411764705882354,1.041028304336536,0.17822870833333335,yes
20240917101324743_sardine_good_(0).png,yes,15.0,3.0,16.0,15.0,2.0,0.003930817610062893,36.0,38.0,0.2,1.0321274981027069,0.20622508333333334,yes
20240917101426781_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,3.0,0.005006675567423231,42.0,48.0,0.29411764705882354,1.0577034045008655,0.16261104166666668,yes
20240917101437529_sardine_good_(0).png,yes,18.0,5.0,18.0,15.0,3.0,0.004718464926077383,46.0,52.0,0.2777777777777778,1.0435917515009137,0.19672775,yes
20240917101454243_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,2.0,0.004755865567533291,44.0,49.0,0.23529411764705882,1.0293960448957777,0.181372,yes
20240917101502072_sardine_good_(0).png,yes,17.0,3.0,17.0,15.0,2.0,0.0045207956600361665,41.0,47.0,0.17647058823529413,1.0226162940118222,0.194512625,yes
20240917101511350_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,1.0,0.0046801872074883,48.0,50.0,0.2777777777777778,1.0425911757204795,0.191818625,yes
20240917101520497_sardine_good_(0).png,yes,17.0,5.0,17.0,15.0,3.0,0.0048575129533678756,43.0,48.0,0.29411764705882354,1.0436384244828563,0.17147829166666667,yes
20240917101530228_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,3.0,0.004934210526315789,45.0,48.0,0.29411764705882354,1.0424125585238226,0.16664516666666668,yes
20240917101538718_sardine_good_(0).png,yes,18.0,4.0,19.0,15.0,3.0,0.00476341695776437,45.0,53.0,0.2222222222222222,1.0279329608938548,0.19475125,yes
20240917101546673_sardine_good_(0).png,yes,18.0,4.0,18.0,15.0,4.0,0.005016722408026756,45.0,47.0,0.2222222222222222,1.0339549123295297,0.15732304166666666,yes
20240917101604953_sardine_good_(0).png,yes,19.0,5.0,20.0,15.0,3.0,0.0049800796812749,46.0,52.0,0.2631578947368421,1.0422136422136423,0.17776183333333334,yes
20240917101615140_sardine_good_(0).png,yes,20.0,6.0,21.0,15.0,4.0,0.005315379163713678,51.0,62.0,0.3,1.0501168527655154,0.18498020833333334,yes
20240917101624645_sardine_good_(0).png,yes,18.0,5.0,19.0,15.0,3.0,0.005195704883962591,47.0,48.0,0.2777777777777778,1.034966960352423,0.15007216666666667,yes
20240917101634955_sardine_good_(0).png,yes,17.0,4.0,18.0,15.0,3.0,0.004722921914357683,43.0,46.0,0.23529411764705882,1.0326938665225616,0.17474720833333332,yes
20240917101643999_sardine_good_(0).png,yes,17.0,5.0,18.0,15.0,3.0,0.004871711594673595,43.0,49.0,0.29411764705882354,1.0414003889969436,0.17332120833333334,yes
20240917101654347_sardine_good_(0).png,yes,19.0,4.0,20.0,15.0,2.0,0.0050217609641781055,48.0,56.0,0.21052631578947367,1.0296447738308203,0.18830666666666668,yes
20240917101723444_sardine_good_(0).png,yes,18.0,3.0,18.0,15.0,1.0,0.004900359359686377,43.0,48.0,0.16666666666666666,1.018552875695733,0.16676995833333333,yes
20240917101734832_sardine_good_(0).png,yes,16.0,4.0,17.0,15.0,2.0,0.004945598417408506,41.0,42.0,0.25,1.0290919776667646,0.14611520833333333,yes
